DepartmentName,JobTitle,Zip,Salary
Umana Middle,Part-Time Cafeteria Attendant,2128,"$18,782.80"
Boston Police Department,Prin Admin Asst,1887,"$97,647.02"
Office of Streets,Prin Admin Asst,2136,"$71,450.35"
Elderly Commission,Driver,2122,"$37,806.46"
Dpt of Innovation & Technology,Data Proc Proj Mgr (Asn Svc),2129,"$113,451.87"
Boston Police Department,Criminalist IV,2132,"$101,143.72"
Boston Police Department,Police Clerk And Typist,2118,"$46,817.68"
Neighborhood Development,Program Asst,2128,"$64,561.39"
Public Works Department,Construction Project Manager,2130,"$113,276.04"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2169,"$16,881.05"
BPS Holmes Elementary,Teacher,2126,"$92,808.85"
BPS Business Service,BPS Worker's Comp Job Class,15218,
ASD Purchasing Division,Sr Admin Asst,2109,"$74,514.57"
Boston Cntr - Youth & Families,Chief of Human Services,2130,"$87,500.00"
Umana Middle,Teacher,1960,"$102,795.31"
Property Management,MaintMechPaint(PMDGraffRemoval,2136,"$39,038.74"
Curley K-8,Prin Clerk/School Sec 19,2062,"$51,606.05"
Roosevelt K-8,Asst Principal Elementary,2121,"$110,921.73"
Boston Public Library,Network Manager,2136,"$81,151.43"
Boston Fire Department,Fire Fighter-AdvanceTechnician,2132,"$106,672.12"
BPS Condon Elementary,Teacher,1832,"$98,667.85"
BPS Taylor Elementary,Teacher,2169,"$102,371.29"
Quincy Upper School,Surround Care Paraprofessional,2026,"$33,008.64"
BPS Boston Arts Academy,Teacher,2132,"$93,625.69"
BPS Human Resource Team,New Teacher Developer,2191,"$103,171.37"
BPS Condon Elementary,Teacher,1940,"$103,140.43"
BPS Charlestown High,Teacher,2122,
BPS Edwards Middle,Part-Time Cafeteria Attendant,2129,"$10,041.25"
King K-8,Library Paraprofessional,2118,"$36,381.74"
Hernandez K-8,Teacher,2814,"$88,248.96"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2148,"$30,665.69"
BPS Mendell Elementary,Lunch Hour Monitors,2120,"$8,748.07"
BPS Mozart Elementary,Paraprofessional,2129,"$29,099.75"
BPS Bates Elementary,Teacher,2132,"$97,456.12"
BPS Bradley Elementary,Paraprofessional,2176,"$34,662.64"
BPS Manning Elementary,Paraprofessional,2126,"$47,336.84"
BPS Quincy Elementary,Teacher,2021,"$57,968.37"
Quincy Upper School,Prin Clerk/School Sec 19,2130,"$47,101.60"
BPS Beethoven Elementary,Prin Clerk/School Sec 19,2124,"$51,179.12"
Public Facilities Department,Clerk of Works II (PFD),2136,"$81,308.32"
BPS Guild Elementary,Teacher,1915,"$98,138.98"
Emergency Management,Admin Manager,2122,"$84,185.38"
Umana Middle,Cafeteria Manager16,1906,"$47,047.18"
Office of Economic Development,Design Services Manager,2125,"$95,237.50"
BPS Orchard Gardens K-8 Pilot,Part-Time Cafeteria Attendant,2125,"$13,972.94"
BPS Orchard Gardens K-8 Pilot,Lunch Hour Monitors,2124,"$8,609.86"
Mildred Avenue K-8,Paraprofessional,2124,"$32,366.23"
BPS Harvard/Kent Elementary,Part-Time Cafeteria Attendant,1801,"$27,458.90"
BPS Russell Elementary,Teacher,1887,"$95,132.36"
Inspectional Services Dept,Dog Offr(AnimalControlOffcr)##,2136,"$60,145.27"
BPS Alternative Education HS,Prin Clerk/School Sec 19,2126,"$49,498.28"
BPS Madison Park High,Part-Time Cafeteria Attendant,2125,"$26,973.68"
Treasury-Collecting Division,Tax Title Supv (Trs/Col),2170,"$59,380.52"
Boston Police Department,Sr Programmer,2136,"$44,554.09"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2368,"$24,598.42"
Info & Instr Technology,Manager (D) (non-ac),2131,"$124,611.15"
BPS Lee Elementary,Specialist (BTU),2186,"$102,795.31"
Boston Public Library,Sr Bldg Custodian-Traveling,2126,"$53,774.84"
Boston Public Library,Sr Library Asst (Branch),2021,"$44,718.81"
Boston Police Department,Dir of Health & Wellness,2155,"$89,342.74"
Warren/Prescott K-8,Paraprofessional,1867,"$31,482.35"
Parks Department,Maint Mech (Carpenter)##,2124,"$49,783.03"
BPS Ohrenberger Elementary,Paraprofessional,2126,"$34,133.20"
BPS Higginson Elementary,Prin Clerk/School Sec 19,2124,"$50,534.39"
Inspectional Services Dept,Building Inspector##,2131,"$85,637.79"
Registry Division,First Asst City Registrar,2035,"$72,733.48"
BPS Cl#10 Lee Academy,SpEd Support Svcs Coordinator,2186,"$93,690.63"
Traffic Division,Traffic Engineering Director,2128,"$124,771.13"
Parks Department,Hvy Mtr Equip Oper & Lbr (P&R),2127,"$44,411.73"
Traffic Division,Dispatcher,2130,"$47,574.96"
WREC: Urban Science Academy,Paraprofessional,2368,"$31,057.80"
Curley K-8,Teacher,2122,"$97,484.42"
Curley K-8,Teacher,2135,"$80,554.50"
BPS Facility Mgmt/A & R,Sen Supv Schl Bldg Electrical,2368,"$71,236.88"
BPS Substitute Teachers/Nurs,Substitute Teacher,2139,"$11,149.07"
UP Academy Dorchester,Coordinator (C),2124,"$70,882.66"
BPS Facility Management,Jr Custodian,2122,"$49,557.83"
Dorchester Academy,Prin Clerk/School Sec 19,2122,"$49,498.28"
Parks Department,Dir Recreation Programming,2124,"$97,495.35"
Property Management,Security Supv (Prot Serv),2136,"$47,995.71"
BPS Trotter Elementary,Employment Agreement,2081,"$13,920.00"
Edison K-8,Teacher,2494,"$104,165.87"
Frederick Pilot Middle,Prin Clerk/School Sec 21,2136,"$51,514.32"
Workers Compensation Service,Workers Comp Job Classificatn,2301,
BPS Orchard Gardens K-8 Pilot,School Disciplinary Officer,1867,"$92,945.33"
BPS Health Service,Health Para,2125,"$50,802.69"
Boston Fire Department,Fire Fighter-Technician,2124,"$104,399.08"
Boston Police Department,Police Sergeant (Det),2766,"$108,008.65"
Boston Police Department,Police Offc Mobile Offc 2$6,2054,"$96,594.42"
BPS Mckay Elementary,Lunch Hour Monitors,2130,"$8,319.64"
BPS Dearborn Middle,Student Dev Counselor (1),2124,"$96,384.78"
BPS Condon Elementary,Teacher,2116,"$91,561.00"
BPS English High,Part-Time Cafeteria Attendant,2115,"$16,587.63"
BPS Timilty Middle,Teacher,2140,"$116,081.84"
BPS Ohrenberger Elementary,Paraprofessional,2026,"$28,882.11"
Inspectional Services Dept,Housing Inspector,2124,"$56,259.78"
Traffic Division,Prin Storekeeper,2127,"$51,337.89"
BPS Boston School Committee,Exec Sec School Comm,2132,"$89,071.18"
BPS Human Resource Team,Teacher,2458,"$106,266.75"
BPS O'Bryant School,Teacher,2375,"$102,724.14"
BPS Hennigan Elementary,Lunch Hour Monitors,2130,"$8,001.78"
"Greenwood, S K-8",Paraprofessional,2136,"$17,958.30"
Boston Police Department,Admin Asst (Police),2136,"$67,915.05"
Boston Police Department,Community Services Offc,2045,"$74,612.01"
Boston Public Library,Sr Library Asst,2127,"$36,988.99"
Quincy Upper School,Teacher,2155,"$95,949.20"
West Roxbury Academy,Paraprofessional,2126,"$33,106.28"
BPS Bates Elementary,Lunch Hour Monitors,2136,"$8,623.68"
Law Department,Exec Asst (Law),2132,"$69,519.65"
UP Academy Holland,Part-Time Cafeteria Attendant,2121,"$19,465.78"
Roosevelt K-8,Teacher,2026,"$104,165.87"
Boston Public Library,Sr Library Asst (Branch),2130,"$44,461.03"
BPS Dearborn Middle,Teacher,2125,"$84,528.90"
Boston Fire Department,Gen Maint Mech,1720,"$47,904.42"
Curley K-8,Lunch Hour Monitors,2021,"$7,504.26"
"Greenwood, S K-8",Teacher,2122,"$57,756.82"
BPS Chittick Elementary,Paraprofessional,2131,"$3,676.83"
Parks Department,Gardener,2122,"$15,676.51"
Parks Department,Laborer (Park),2122,"$38,660.30"
Tobin K-8,Teacher,1845,"$64,004.43"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2445,"$13,460.15"
English Language Learn,Specialist (BTU),2467,"$81,544.42"
BPS O'Bryant School,Media Specialist,2130,"$70,940.03"
BPS Hennigan Elementary,Lunch Hour Monitors,2121,"$8,278.18"
BPS Sumner Elementary,Teacher,2492,"$65,976.52"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2343,"$9,819.51"
BPS Community Academy,Teacher,2132,"$93,017.66"
Treasury-Treasury Division,Prin Accountant,2127,"$55,835.13"
Tech Boston Academy,Head Staff Assistant 27,2128,"$60,169.72"
BPS Quincy Elementary,Teacher,2151,"$97,489.63"
Public Works Department,Service Writer,2169,"$62,004.70"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,1970,"$83,867.89"
Greater Egleston High,Asst Director (C),2136,"$98,877.94"
BPS Hale Elementary,Paraprofessional,2118,"$28,310.62"
Property Management,Prin Admin Asst,2132,"$108,905.31"
Info & Instr Technology,Sen Computer Repair Technician,2122,"$65,049.40"
Public Facilities Department,Clerk of Works II (PFD),2124,"$72,091.90"
Umana Middle,Teacher,1890,"$103,219.81"
BPS Mckay Elementary,Specialist (BTU),2176,"$95,132.36"
BPS Ellis Elementary,Paraprofessional,2119,"$9,794.21"
BPS Taylor Elementary,Paraprofessional,2126,"$37,004.06"
Boston Public Library,Library Aide,2131,"$6,088.00"
BPS Boston Comm Leadership Ac,Teacher,2125,"$95,199.04"
BPS Counseling Service,Pupil Adjustment Counselor(1),2043,"$98,380.58"
Boston Cntr - Youth & Families,Payroll Clerk,2136,"$51,081.63"
BPS Tynan Elementary,Part-Time Cafeteria Attendant,2127,"$15,541.68"
Boston Cntr - Youth & Families,Staff Asst III,2127,"$71,503.61"
BPS Orchard Gardens K-8 Pilot,Teacher,1748,"$106,900.16"
Traffic Division,Asst Supv-Parking Enforcement,2136,"$62,193.99"
BPS Madison Park High,Part-Time Cafeteria Attendant,2124,"$18,106.60"
BPS Brighton High,Cafeteria Manager14,2135,"$42,805.24"
Cemetery Division,Grave Digger,2119,"$43,937.64"
Public Works Department,Admin Anl,2127,"$56,224.23"
Gardner Pilot  Academy,Paraprofessional,2026,"$36,760.66"
Traffic Division,Sr Traffic Maint Person##,2136,"$46,084.98"
Public Works Department,Hvy Mtr Equip Oper & P W Lbr,2125,"$32,518.66"
Consumer Affairs & Licensing,Board Secretary,2136,"$10,673.08"
West Roxbury Academy,Cafeteria Manager14,2124,"$45,350.70"
Food & Nutrition Svc,Coord-Manager (C),2131,"$106,387.92"
Boston Fire Department,FF (Auto Arson Unit),2131,"$114,889.29"
Inspectional Services Dept,Housing Inspector,2121,"$67,381.46"
Boston Police Department,Police Offc/Juvenile Offc 4$10,2125,"$90,717.81"
Registry Division,Asst City Registrar,2127,"$59,547.00"
Neighborhood Development,Procurement Officer,2121,"$70,042.37"
Neighborhood Development,Project Mngr,2122,"$75,412.47"
BPS Athletics,Coach (NonTPP),2050,"$14,292.32"
"UP ""Unlocking Potential"" Acad",Coordinator (C),2131,"$48,128.66"
BPS Ohrenberger Elementary,Specialist (BTU),2190,"$99,789.20"
Baldwin ELC,Teacher,1760,"$98,347.74"
Inspectional Services Dept,Housing Inspector,2368,"$49,843.54"
Property Management,MaintMechPaint(PMDGraffRemoval,2121,"$53,421.34"
Boston Public Library,Supv of Accounting Services,2127,"$114,614.11"
Tech Boston Academy,Coord-Manager (C),2124,"$96,701.00"
BPS Sumner Elementary,Teacher,1945,"$47,229.68"
Boston Public Library,Sr Library Asst (Branch),2136,"$42,715.40"
Info & Instr Technology,Coordinator (C),2127,"$93,729.63"
Info & Instr Technology,Sen Technician (C),2136,"$101,201.13"
BPS Athletics,Coach (NonTPP),2116,"$6,643.66"
Edison K-8,Teacher,2124,"$19,079.13"
"Kennedy, JF Elementary",Teacher,2090,"$96,514.63"
BPS Quincy Elementary,Principal Elementary,2171,"$135,882.53"
Auditing Department,Asst Prin Accountant,2128,"$56,921.77"
Public Works Department,Prin Cashier,2136,"$49,003.54"
Hurley K-8,Teacher,1890,"$92,039.69"
Boston Cntr - Youth & Families,Program Mngr,2122,"$81,308.33"
Public Facilities Department,Exec Asst,2136,"$91,282.89"
Treasury-Treasury Division,Exec  Asst   (Treas/Treas),2360,"$120,412.34"
Lyon K-8,Teacher,2072,"$96,783.12"
BPS Conley Elementary,Prin Clerk/School Sec 19,2122,"$54,052.06"
BPS Special Education,ABA Specialist (BTU),2126,"$50,815.24"
Kilmer K-8,Teacher,1581,"$73,349.80"
BPS Lee Elementary,Teacher,2056,"$99,789.74"
City Clerk,Admin Asst,2124,"$53,315.40"
BPS Taylor Elementary,Specialist (BTU),2124,
Parks Department,Park Maint Foreprs##,2126,"$51,603.12"
Public Works Department,Jr Eng Aid,2127,"$34,068.72"
Boston City Council,Secretary,2114,"$32,524.14"
Elderly Commission,Driver,2136,"$45,304.96"
Henderson Elementary,Lunch Hour Monitors,2125,"$8,748.06"
BPS Murphy Elementary,Teacher,2067,"$96,142.08"
BPS Chittick Elementary,Specialist (BTU),2122,"$106,112.08"
Boston Cntr - Youth & Families,Asst Supervisor (CC),2125,"$2,032.50"
Boston Cntr - Youth & Families,Counselor (CC),2118,"$1,077.00"
P. A. Shaw Elementary,Teacher,2131,"$80,493.14"
King K-8,Teacher,2169,"$73,079.99"
Boston Police Department,Communic. EquipOp II 9II(SS),2125,"$51,679.54"
Boston Cntr - Youth & Families,Athletic Assistant,2120,"$41,280.69"
BPS Substitute Teachers/Nurs,Substitute Teacher,1854,"$22,728.11"
Parks Department,Laborer Seasonal (Parks),2125,"$11,823.11"
BPS Chittick Elementary,Teacher,2066,"$95,482.07"
BPS Facility Mgmt/A & R,Prin Account Clerk 21,2136,"$9,361.54"
BPS Timilty Middle,Community Field Coordinator,2121,"$85,719.15"
Boston Police Department,Police Officer,1890,"$91,394.15"
BPS O'Bryant School,Program Director (Basas 9A),1960,"$114,352.31"
Fam & Student Engagemt,Coord-Manager (C),2131,"$22,414.84"
BPS Mckay Elementary,Teacher,2126,"$99,789.20"
Boston Police Department,Police Offc Mobile Offc 2$6,2169,"$90,468.45"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2494,"$16,949.87"
Boston Public Library,Sr Library Asst,2135,"$42,715.40"
Boston Fire Department,Fire Lieutenant-Technician,2052,"$129,828.52"
"UP ""Unlocking Potential"" Acad",Director (Basas 10B) (non-ac),2131,"$100,116.99"
BPS Horace Mann,Teacher,2135,"$102,252.18"
BPS Hennigan Elementary,Asst Principal Elementary,2126,"$64,888.94"
BPS Irving Middle,School Disciplinary Officer,2131,"$90,497.17"
BPS Charlestown High,Teacher,1867,"$99,774.13"
Henderson Elementary,Nurse,2186,"$77,873.83"
BPS Special Education,ABA Specialist (BTU),1821,"$63,402.50"
BPS Quincy Elementary,Teacher,2032,"$97,456.12"
Parks Department,Park Keeper,2119,"$42,261.47"
BPS Athletics,Coach (NonTPP),2119,"$36,897.89"
Boston Fire Department,FF (FPD Special Hazards Insp),2136,"$96,640.14"
Boston Fire Department,Fire Fighter (InctComndSp) DFC,2351,"$106,808.07"
Boston Fire Department,Fire Fighter,2054,"$104,143.99"
Boston Fire Department,FF(SOCBestTeam)-AdvTechnician,2189,"$115,617.85"
Boston Fire Department,Fire Fighter,2322,"$106,200.15"
Boston Fire Department,Fire Lieutenant-Technician,2122,"$123,524.14"
Boston Fire Department,Fire Fighter,2467,"$105,671.76"
Boston Fire Department,EAP Counselor,2132,"$107,232.16"
BPS Facility Management,Jr Custodian,2341,"$49,341.71"
Boston Fire Department,Fire Lt Admn-AdvanceTechnician,2129,"$140,331.57"
BPS Kenny Elementary,Teacher,2301,"$95,132.36"
Teaching & Learning,Director (Basas 12B Acad),2132,"$131,731.86"
Jackson/Mann K-8,Paraprofessional,2119,"$20,779.32"
King K-8,Teacher,2072,"$92,135.85"
BPS Facility Management,Jr Technician (B),2131,"$62,515.05"
BPS Facility Management,Recyle Oper 12,2120,"$44,865.08"
ASD Purchasing Division,Sr Buyer,2136,"$74,850.54"
Boston Cntr - Youth & Families,Teacher I,2131,"$48,263.36"
Traffic Division,Parking Meter Supervisor,2119,"$55,906.79"
Traffic Division,Parking Meter Supervisor,2152,"$53,627.92"
BPS Special Education,SPED Coverage Paraprofessional,2125,"$1,565.45"
BPS Human Resource Team,Sen Coordinator (C) (non-ac),2126,"$101,219.13"
BPS Charlestown High,SpEd Support Svcs Coordinator,2368,"$100,703.46"
Boston Public Library,Spec Library Asst II,2148,"$53,012.91"
BPS Tynan Elementary,Lunch Hour Monitors,2124,"$14,626.73"
Dpt of Innovation & Technology,Data Proc Equip Tech,2136,"$36,626.81"
Tobin K-8,Teacher,2148,"$97,164.79"
Hernandez K-8,Teacher,2136,"$93,488.05"
"Greenwood, S K-8",Teacher,2081,"$99,789.20"
Warren/Prescott K-8,Teacher,1960,"$102,795.31"
BPS Brighton High,Teacher,2474,"$99,835.42"
BPS Brighton High,Librarian,2332,"$61,762.36"
Office of Streets,Admin Anl,2126,"$61,820.12"
BPS Boston Arts Academy,Teacher,2119,"$91,300.15"
Quincy Upper School,Teacher,2119,"$97,626.23"
BPS Boston Arts Academy,Teacher,2148,"$104,982.71"
BPS Mendell Elementary,Teacher,2494,"$87,087.96"
Lyndon K-8,Teacher,2124,
Lyndon K-8,Teacher,2186,"$98,347.74"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2128,"$16,595.69"
Curley K-8,Asst Principal Middle,1906,"$119,913.72"
Teaching & Learning,Sen Prog Director (Basas 11B),33328,"$86,371.62"
BPS Boston Arts Academy,Headmaster,2476,"$130,826.35"
Boston Collaborative High Sch,Social Worker/Coordinator,2132,"$103,743.58"
BPS Ohrenberger Elementary,Teacher,2050,"$95,132.36"
Teaching & Learning,Director (Basas 12B Acad),2176,"$132,511.98"
"Kennedy, PJ Elementary",Teacher,2145,"$91,060.31"
BPS Latin Academy,Teacher,2131,"$97,363.30"
Boston Fire Department,Fire Lieutenant,2119,"$127,648.76"
Eliot K-8,Teacher,2135,"$94,285.85"
Assessing Department,Office Manager(Asn),2136,"$63,322.17"
Haley Pilot,Coord-Manager (C),2136,"$25,729.21"
Boston Fire Department,Sr Legal Asst (Fire Dpt),2119,"$62,004.69"
Tech Boston Academy,Teacher,2131,"$91,300.15"
BPS Manning Elementary,Social Worker/Coordinator,2131,"$67,401.61"
BPS Charlestown High,Prin Clerk/School Sec 21,2180,"$51,860.64"
Curley K-8,Teacher,2359,"$102,399.59"
BPS Russell Elementary,Principal Elementary,2302,"$136,609.28"
BPS Kenny Elementary,Technician (B),2131,"$77,443.42"
Tobin K-8,Teacher,2481,"$87,333.21"
Henderson Elementary,Teacher,2176,"$100,797.39"
Inspectional Services Dept,Chief of Staff,2121,"$120,475.46"
BPS Russell Elementary,SpEd Support Svcs Coordinator,2718,"$94,127.38"
Neighborhood Development,Financial Analyst,2128,"$64,561.34"
BPS McKinley Middle,Teacher,2861,"$103,435.93"
BPS Snowden International Hi,Teacher,2472,"$100,929.59"
BPS McCormack Middle,Principal Middle,2131,"$123,759.69"
BPS Taylor Elementary,Teacher,2151,"$104,165.87"
Mattapan Early Elementary,Teacher,2026,"$90,171.96"
Dudley St. Neighborhood School,Teacher,2301,"$96,014.39"
Hurley K-8,Paraprofessional,2131,"$37,822.35"
BPS Lee Elementary,Technician (B),2368,"$68,143.46"
BPS Equity,One to One Para,2368,"$22,192.86"
P. A. Shaw Elementary,Paraprofessional,2121,"$33,036.49"
Elderly Commission,Advocacy Representative,2130,"$53,936.91"
BPS Boston Arts Academy,Teacher,2476,"$104,982.71"
King K-8,Teacher,2130,"$92,808.85"
Boston Police Department,Police Offc/Bomb Squad,1915,"$93,973.57"
Jackson/Mann K-8,Teacher,2061,"$95,815.47"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2125,"$25,676.11"
BPS Boston Evening Academy,Nurse,2109,"$86,761.58"
BPS Boston Arts Academy,Student Services Coordinator,1906,"$93,625.69"
BPS East Boston High,Student Dev Counselor (1),1960,"$103,518.54"
BPS Orchard Gardens K-8 Pilot,Teacher,2090,
BPS East Boston High,Teacher,2150,"$63,332.82"
BPS Special Education,ABA Specialist (BTU),2131,"$56,954.25"
Superintendent,Asst Director (Basas 10B),2186,
BPS Winthrop Elementary,Teacher,2021,"$64,556.46"
BPS Latin Academy,Program Director (Basas 9A),2130,"$108,954.32"
BPS Winship Elementary,Teacher,1602,
Mattapan Early Elementary,Specialist (BTU),2186,"$106,979.84"
BPS Ohrenberger Elementary,Teacher,2467,"$112,136.29"
Boston Police Department,Exec Sec (B.P.D),2126,"$61,754.81"
BPS Facility Management,Jr Cust/Nights,2090,"$38,122.00"
BPS McCormack Middle,Teacher,2132,"$52,688.86"
BPS Substitute Teachers/Nurs,Substitute Teacher,2895,"$3,433.72"
Elderly Commission,Exec Dir,2134,"$78,283.88"
Curley K-8,Teacher,2062,"$95,132.36"
Boston City Council,City Councilor,2135,"$99,499.92"
BPS Blackstone Elementary,Teacher,2118,"$55,429.74"
BPS McCormack Middle,Teacher,2171,"$99,789.74"
Eliot K-8,Teacher,1887,"$103,848.32"
Public Works Department,Highway Maint Inspector##,2127,"$43,014.28"
BPS Boston Comm Leadership Ac,Teacher,2143,"$99,994.23"
BPS Mozart Elementary,Teacher,2171,"$102,371.29"
BPS Boston Arts Academy,Cafeteria Manager 12,2126,"$42,482.76"
Veterans' Services,Admin Asst,2127,"$65,760.45"
Umana Middle,Prin Clerk/School Sec 19,2128,"$54,098.46"
Eliot K-8,Teacher,2176,"$109,969.87"
BPS Transportation,Cab Monitor,2116,"$18,865.61"
BPS Brighton High,Small Learning Comm Leader,2032,"$82,644.31"
Kilmer K-8,Teacher,2067,"$96,783.12"
BPS Counseling Service,School Psychologist(1),2126,"$35,085.23"
Tech Boston Academy,Teacher,2122,"$112,096.19"
BPS Counseling Service,School Psychologist(1),2021,"$101,781.63"
BPS South Boston HS - Excel,Teacher,2169,"$31,685.39"
BPS Boston Comm Leadership Ac,Guidance Counselor(1),2127,"$104,269.48"
Quincy Upper School,Social Worker/Coordinator,1701,"$92,607.61"
BPS Edwards Middle,Teacher,2155,"$108,265.03"
Unified Student Svc,Supervisor Of Attendance,2119,"$86,049.60"
Lyndon K-8,Teacher,2136,"$95,341.39"
BPS Madison Park High,Teacher,2132,"$107,227.27"
BPS Substitute Teachers/Nurs,Substitute Teacher,2136,$283.04
Warren/Prescott K-8,Teacher,2062,"$61,526.01"
BPS Perkins Elementary,Teacher,2476,"$79,232.59"
BPS Timilty Middle,Teacher,2131,"$78,592.51"
Mildred Avenue K-8,Teacher,2188,"$95,401.37"
BPS Boston Arts Academy,Teacher,2140,"$103,263.11"
Boston Retirement System,Admin Asst (Retirement),2136,"$69,215.31"
BPS Horace Mann,Teacher,2458,"$102,945.38"
BPS Boston Latin,Teacher,2118,"$102,724.14"
BPS Grew Elementary,Teacher,2136,"$102,290.24"
BPS Boston Latin,Program Director (Basas 9A),2748,
BPS Charlestown High,SpEd Support Svcs Coordinator,2152,"$93,690.63"
BPS Human Resource Team,Teacher,2152,"$110,620.92"
Inspectional Services Dept,Supv Permitting&Building Admin,2122,"$68,307.56"
Boston Cntr - Youth & Families,Lifeguard II,2122,"$43,077.22"
BPS Madison Park High,Guidance Counselor(1),2021,"$103,523.87"
Edison K-8,Paraprofessional,2119,"$32,850.16"
Henderson Elementary,Community Field Coordinator,2126,"$65,396.60"
BPS East Boston High,Teacher,1930,"$93,690.63"
BPS Guild Elementary,Prin Clerk/School Sec 19,2151,"$47,429.78"
BPS Bates Elementary,Teacher,2760,"$104,307.37"
BPS Boston Comm Leadership Ac,Teacher,2139,"$95,199.04"
BPS Special Education,One to One Para,2119,"$41,368.86"
Parks Department,Head Storekeeper,2127,"$55,496.51"
"Kennedy, JF Elementary",Lunch Hour Monitors,2131,"$8,748.06"
Inspectional Services Dept,Admin Secretary (Isd),2136,"$57,415.94"
Ellison/Parks EES,Surround Care Paraprofessional,2122,"$38,279.75"
Public Works Department,StreetlightingConstInsp(Pwd)##,2127,"$70,461.29"
Office of Economic Development,Prin Clerk,2118,"$46,817.62"
BPS Human Resource Team,Teacher,2324,"$95,341.39"
Boston Public Library,Reference Librarian I,2131,"$65,451.89"
BPS Russell Elementary,Paraprofessional,2125,$854.63
Auditing Department,Sr Accountant,2124,"$52,641.43"
Public Works Department,WkgFrprsMaint Mech(Painter)##,2136,"$54,350.37"
BPS Ohrenberger Elementary,Prin Clerk/School Sec 19,2132,"$54,081.62"
BPS Mather Elementary,SpEd Support Svcs Coordinator,2067,"$104,791.69"
BPS East Boston High,Paraprofessional,2180,"$39,975.67"
BPS Boston Latin,Teacher,2115,"$103,743.57"
Office of Economic Development,Program Asst,2136,"$64,490.47"
Roosevelt K-8,Lunch Hour Monitors,2131,"$8,748.06"
Enrollment Services,Assignment Transfer Spec.,2136,"$98,298.02"
BPS Dearborn Middle,Teacher,2343,"$107,241.64"
BPS Trotter Elementary,Teacher,2132,"$95,902.13"
Parks Department,Laborer (Park),2127,"$38,339.22"
BPS Special Education,Sign Language Interpreter,2476,"$42,945.28"
BPS Clap Elementary,Prin Clerk/School Sec 19,2127,"$53,798.68"
BPS Community Academy,Teacher,2461,"$92,200.27"
BPS Higginson Elementary,Paraprofessional,2122,"$29,024.35"
BPS Winship Elementary,Teacher,2026,"$102,484.49"
Edison K-8,Teacher,1906,"$24,990.63"
Auditing Department,Sr Research Analyst,2136,"$61,754.88"
Public Works Department,Hvy Mtr Equip Oper & P W Lbr,2126,"$43,076.34"
Public Works Department,Maint MechI(LightSrvRep/Pwd)##,2072,"$64,084.74"
Inspectional Services Dept,Housing Inspector,2048,"$62,562.83"
Boston Public Library,Spec Library Asst II,2128,"$53,414.73"
Boston Police Department,Sr Budget Anl (BPD)(H&H),2129,"$64,007.41"
ASD Human Resources,Prin Admin Asst,2125,"$97,647.03"
HPEC: Com Acd Science & Health,SpEd Support Svcs Coordinator,2145,"$101,851.13"
BPS Burke High,Clinical Coordinator,2130,"$110,835.13"
Law Department,General Counsel,2132,"$116,713.08"
Boston Collaborative High Sch,Headmaster,2370,"$123,759.69"
Tech Boston Academy,Headmaster,1536,"$153,961.51"
West Roxbury Academy,Part-Time Cafeteria Attendant,2136,"$17,366.00"
Inspectional Services Dept,Head Clerk,2115,"$49,003.48"
Lyndon K-8,Teacher,2132,"$86,722.60"
BPS Mozart Elementary,Teacher,2132,"$92,808.85"
Boston Fire Department,EAP Coordinator,2090,"$133,814.05"
Boston Fire Department,Dist Fire Chief,2124,"$163,435.28"
Boston Fire Department,Fire Captain,1960,"$143,690.05"
BPS Chittick Elementary,Lunch Hour Monitors,2136,"$8,969.18"
Boston Fire Department,Fire Lieutenant,2066,"$128,453.75"
Boston Fire Department,District Fire Chief-Technician,2446,"$167,864.89"
Boston Fire Department,Dist Fire Chief,2127,"$163,032.06"
Boston Fire Department,Fire Fighter,2128,"$105,330.88"
Boston Fire Department,Fire Lieutenant,2053,"$124,947.70"
Boston Fire Department,FF(IncidentCommandSp)DFC-AdvTe,2339,"$109,059.50"
Boston Fire Department,Fire Alarm Operator,2122,"$73,703.36"
Boston Fire Department,FF (Scuba Diver),2766,"$107,725.53"
Boston Fire Department,Fire Lieutenant,1923,"$1,068.27"
BPS Chittick Elementary,Paraprofessional,2118,"$3,625.37"
BPS Human Resource Team,Teacher,1906,"$90,549.94"
BPS Horace Mann,Sign Language Interpreter,2301,"$54,295.66"
BPS Hale Elementary,Lead Satellite Attendant B,2124,"$14,925.08"
Traffic Division,Sr Traffic Signal Repairprs II,2128,"$63,824.75"
BPS Tynan Elementary,Paraprofessional,2186,"$34,757.30"
Transportation-Parking Clerk,Teller,2121,"$50,962.88"
BPS Lee Elementary,Teacher,2124,"$107,315.19"
BPS Facility Management,Sen Cust C,2113,"$57,742.81"
BPS East Boston High,Teacher,2132,"$45,786.87"
Boston Public Library,Sr Library Asst,2118,"$44,461.03"
Property Management,Telephone Operator (Prop Mgnt),2132,"$46,817.69"
